_id,manufacturerId,shortName,fullName,description,shortNameJa,fullNameJa,descriptionJa,type,powerSource,powerLevel,generic,deleted
14022,"tanaka","S&W M13 3-inch","","","","","",1,4,0,,
14023,"tanaka","S&W M15 4-inch","","","","","",1,4,0,,
14024,"tanaka","S&W M19 2-1/2 inch","","","","","",1,4,0,,
14025,"tanaka","S&W M19 3-inch","","","","","",1,4,0,,
14026,"tanaka","S&W M19 4-inch","","","","","",1,4,0,,
14027,"tanaka","S&W M19 6-inch Combat Magnum","","","","","",1,4,0,,
14028,"tanaka","S&W M29 3-inch","","","","","",1,4,0,,
14029,"tanaka","S&W M29 4-inch","","","","","",1,4,0,,
14030,"tanaka","S&W M29 6-1/2 inch","","","","","",1,4,0,,
14031,"tanaka","S&W M29 8-inch","","","","","",1,4,0,,
14032,"tanaka","S&W M29 8-3/8 inch","","","","","",1,4,0,,
14033,"tanaka","S&W M36 2-inch","","","","","",1,4,0,,
14034,"tanaka","S&W M36 3-inch","","","","","",1,4,0,,
14035,"tanaka","S&W M37 2-inch","","","","","",1,4,0,,
14036,"tanaka","S&W M38 2-inch","","","","","",1,4,0,,
14037,"tanaka","S&W M49 2-inch","","","","","",1,4,0,,
14038,"tanaka","S&W M60 2-inch","","","","","",1,4,0,,
14039,"tanaka","S&W M60 3-inch","","","","","",1,4,0,,
14040,"tanaka","S&W M65 .357 Magnum 3-inch","","","","","",1,4,0,,
14041,"tanaka","S&W M66 2-1/2 inch","","","","","",1,4,0,,
14042,"tanaka","S&W M66 4-inch","","","","","",1,4,0,,
14043,"tanaka","S&W M67 4-inch","","","","","",1,4,0,,
14044,"tanaka","S&W M68 6-inch","","","","","",1,4,0,,
14045,"tanaka","S&W M327 2-inch","","","","","",1,4,0,,
14046,"tanaka","S&W M327 5-inch","","","","","",1,4,0,,
14047,"tanaka","S&W M360 .357 Magnum 2-inch","","","","","",1,4,0,,
14048,"tanaka","S&W M442 2-inch","","","","","",1,4,0,,
14049,"tanaka","S&W M500 3+1-inch","","","","","",1,4,0,,
14050,"tanaka","S&W M500 6-1/2 inch","","","","","",1,4,0,,
14051,"tanaka","S&W M500 8-3/8 inch","","","","","",1,4,0,,
14052,"tanaka","S&W M500 10-1/2 inch","","","","","",1,4,0,,
14053,"tanaka","S&W M627 5-inch","","","","","",1,4,0,,
14054,"tanaka","S&W M629 3-inch","","","","","",1,4,0,,
14055,"tanaka","S&W M629 5-inch","","","","","",1,4,0,,
14056,"tanaka","S&W M1917 .45 4-inch","","","","","",1,4,0,,
14057,"tanaka","S&W P66 3-inch","","","","","",1,4,0,,
14058,"tanaka","SMOLT Revolver 6-inch","","","","","",1,4,0,,
14059,"tanaka","SMOLT Revolver 4-inch","","","","","",1,4,0,,

14070,"tanaka","GLOCK34 Gen.3","","","","","",1,4,0,,
14071,"tanaka","GLOCK17 Gen.2","","","","","",1,4,0,,
14072,"tanaka","GLOCK17 Gen.3","","","","","",1,4,0,,
14073,"tanaka","H&K USP","","","","","",1,4,0,,
14074,"tanaka","H&K P8","","","","","",1,4,0,,
14075,"tanaka","SIG P226","","","","","",1,4,0,,
14076,"tanaka","SIG P220","","","","","",1,4,0,,
14077,"tanaka","SIG P220 IC","","","","","",1,4,0,,
14078,"tanaka","BROWNING HIGH-POWER M1935","","","ブローニング・ハイパワーM1935 ","","",1,4,0,,
14079,"tanaka","BROWNING HIGH-POWER MK III","","","ブローニング・ハイパワーMK III","","",1,4,0,,

14100,"tanaka","Type 38 Carbine","","","三八式騎銃","","",2,4,0,,
14101,"tanaka","Type 38 Rifle","","","三八式歩兵銃","","",2,4,0,,
14102,"tanaka","Type 44 Carbine","","","四四式騎銃","","",2,4,0,,
14103,"tanaka","Type 97 Sniper Rifle","","","九七式狙撃銃","","",2,4,0,,
14104,"tanaka","Type 99 Short Rifle","","","九九式短小銃","","",2,4,0,,
14105,"tanaka","Type 99 Rifle","","","九九式長小銃","","",2,4,0,,
14106,"tanaka","M40","","","","","",2,1,0,,
14107,"tanaka","M40","","","","","",2,4,0,,
14108,"tanaka","M40A1","","","","","",2,4,0,,
14109,"tanaka","M700","","","","","",2,1,0,,
14110,"tanaka","M700 26-inch","","","","","",2,1,0,,
14111,"tanaka","M24 SWS","","","","","",2,4,0,,
14112,"tanaka","Kar98k","","","","","",2,1,0,,
14113,"tanaka","Kar98k","","","","","",2,4,0,,
14114,"tanaka","M24 SWS","","","","","",2,1,0,,
14115,"tanaka","Gewehr33/40","","","","","",2,1,0,,
14116,"tanaka","L96 Sniper Rifle","","","","","",2,4,0,,
14117,"tanaka","SIG P229","","","","","",1,4,0,,
14118,"tanaka","SIG P228","","","","","",1,4,0,,
14119,"tanaka","M700","","","","","",2,4,0,,
14120,"tanaka","M700 A.I.C.S","","","","","",2,4,0,,
14121,"tanaka","M40A1","","","","","",2,1,0,,

16000,"maruzen","APS-1 Grand Master Mk.II","","","APS-1 グランドマスター・マークⅡ","","",1,1,0,,
16001,"maruzen","APS-3 (OR)","APS-3 Original","","APS-3 オリジナル","","",1,1,0,,
16002,"maruzen","APS-3 LE","APS-3 Limited Edition","","APS-3 リミテッドエディション","","",1,1,0,,
16003,"maruzen","APS-2 (OR)","APS-2 Original","","APS-2 オリジナル","","",2,1,0,,
16004,"maruzen","APS-2 (LRV)","APS-2 Long Range Version","","APS-2 ロングレンジバージョン","","",2,1,0,,
16005,"maruzen","APS SR96","","","","","",2,1,0,,

16006,"maruzen","Walther PPK/S","","","ワルサーPPK/S","","",1,4,0,,
16007,"maruzen","Walther P38","","","ワルサーP38","","",1,4,0,,
16008,"maruzen","Walther P99","","","ワルサーP99","","",1,4,0,,
16009,"maruzen","M93R-FS","","","M93R-FS","","",1,4,0,,

16010,"maruzen","Ingram M11","","","イングラム M11","","",8,4,0,,
16011,"maruzen","Vz61 Scorpion","","","Vz61 スコーピオン","","",8,4,0,,

16012,"maruzen","CA870 SAWED OFF","","","CA870 ソードオフ","","",4,1,0,,
16013,"maruzen","CA870 BULLDOG","","","CA870 ブルドック","","",4,1,0,,
16014,"maruzen","CA870 STOCK","","","CA870 ストック","","",4,1,0,,
16015,"maruzen","CA870 CHARGER","","","CA870 チャージャー","","",4,1,0,,

16016,"maruzen","M870","","","M870","","",4,4,0,,
16017,"maruzen","M870 EX","M870 EXTENSION CUSTOM","","M870 エクステンションカスタム","","",4,4,0,,
16018,"maruzen","M870 GV+1","M870 GRIP VERSION PLUS ONE","","M870 グリップバージョン/プラスワン","","",4,4,0,,
16019,"maruzen","M1100","","","M1100","","",4,4,0,,

16020,"maruzen","APS-1 Grand Master Mk.III","","","APS-1 グランドマスター・マークⅢ","","",1,1,0,,
16021,"maruzen","Walther PPK","","","ワルサーPPK","","",1,4,0,,
16022,"maruzen","CA870 TAC-10","","","CA870 タック10","","",4,1,0,,
16023,"maruzen","CA870 TAC-10 CHARGER","","","CA870 タック10 チャージャー","","",4,1,0,,
16024,"maruzen","CA870 TACTICAL Ⅱ","","","CA870 タクティカルⅡ","","",4,1,0,,

17000,"taniokoba","GLOCK17 Gen.5","","","グロック17 Gen.5","","",1,4,0,,
17001,"taniokoba","M1911","","","","","",1,4,0,,
17002,"taniokoba","M1911A1","","","","","",1,4,0,,
17003,"taniokoba","SILENT HAWK","","","サイレントホーク","","",1,4,0,,
17004,"taniokoba","COMBAT MASTER","","","コンバットマスター","","",1,4,0,,
17005,"taniokoba","GM-7","","","","","",1,4,0,,
17006,"taniokoba","BM-45","","","","","",1,4,0,,
17007,"taniokoba","BM-9","","","","","",1,4,0,,

17008,"taniokoba","M4 10-1/2 inch","","","","","",2,4,0,,
17009,"taniokoba","M4 14-1/2 inch","","","","","",2,4,0,,

19000,"umarex","BERETTA MOD. 92 FS","","Energy < 0.5J","","","",1,2,1,,
19001,"umarex","BERETTA MOD. 92 A1","","Energy < 0.5J","","","",1,2,1,,
19002,"umarex","H&K USP","","Energy < 0.5J","","","",1,2,1,,
19003,"umarex","H&K P30","","Energy < 0.5J","","","",1,2,1,,
19004,"umarex","Walther P99 DAO","","Energy < 0.5J","","","",1,2,1,,
19005,"umarex","H&K MP5","","Energy < 0.5J","","","",8,2,1,,
19006,"umarex","H&K MP7 A1 SWAT","","Energy < 0.5J","","","",8,2,1,,
19007,"umarex","H&K G36 C","","Energy < 0.5J","","","",2,2,1,,
19008,"umarex","H&K G36C IDZ","","Energy < 0.5J","","","",2,2,1,,
19009,"umarex","H&K HK416 D","","Energy < 0.5J","","","",2,2,1,,
19010,"umarex","H&K HK416 CQB","","Energy < 0.5J","","","",2,2,1,,

19020,"umarex","H&K UMP Sportsline","","","","","",8,2,0,,
19021,"umarex","H&K MP7 A1","","","","","",8,2,0,,
19022,"umarex","H&K G36C Sportsline","","","","","",2,2,0,,

19030,"umarex","H&K MG4","","","","","",2,2,0,,
19031,"umarex","H&K HK416 D V2","","","","","",2,2,0,,
19032,"umarex","H&K HK416 A5","","","","","",2,2,0,,
19033,"umarex","H&K HK416 CQB V2","","","","","",2,2,0,,
19034,"umarex","H&K M110A1","","","","","",2,2,0,,
19035,"umarex","H&K HK416 F-5","","","","","",2,2,0,,

19040,"umarex","BERETTA M9","","","","","",1,4,0,,
19041,"umarex","BERETTA MOD. M9A3","","","","","",1,4,0,,
19042,"umarex","BERETTA MOD. 92","","","","","",1,4,0,,
19043,"umarex","BERETTA Elite IA","","","","","",1,4,0,,
19044,"umarex","ELITE FORCE 1911 Tac Two","","","","","",1,4,0,,
19045,"umarex","GLOCK17","","","","","",1,4,0,,
19046,"umarex","GLOCK18","","","","","",1,4,0,,
19047,"umarex","GLOCK19","","","","","",1,4,0,,
19048,"umarex","GLOCK22","","","","","",1,4,0,,
19049,"umarex","GLOCK34","","","","","",1,4,0,,
19050,"umarex","GLOCK42","","","","","",1,4,0,,
19051,"umarex","GLOCK45","","","","","",1,4,0,,
19052,"umarex","H&K P8","","","","","",1,4,0,,
19053,"umarex","H&K VP9","","","","","",1,4,0,,
19054,"umarex","H&K HK45","","","","","",1,4,0,,
19055,"umarex","H&K USP","","","","","",1,4,0,,
19056,"umarex","H&K USP .45","","","","","",1,4,0,,
19057,"umarex","S&W M&P9","","","","","",1,4,0,,
19058,"umarex","S&W M&P9c","","","","","",1,4,0,,
19059,"umarex","WALTHER PPQ M2","","","","","",1,4,0,,

19070,"umarex","BERETTA PMX","","","","","",8,4,0,,
19071,"umarex","H&K G36","","","","","",8,4,0,,
19072,"umarex","H&K MP7","","","","","",8,4,0,,

19080,"umarex","H&K HK416 D","","","","","",2,4,0,,
19081,"umarex","H&K HK416 A5","","","","","",2,4,0,,
19082,"umarex","H&K HK417 A5","","","","","",2,4,0,,
19083,"umarex","H&K G3","","","","","",2,4,0,,
19084,"umarex","H&K PSG1","","","","","",2,4,0,,

19090,"umarex","BERETTA APX","","","","","",1,4,0,,
19091,"umarex","BERETTA 90two","","","","","",1,4,0,,
19092,"umarex","COMBAT ZONE P11 Para","","","","","",1,4,0,,
19093,"umarex","COMBAT ZONE COP SK","","","","","",1,4,0,,
19094,"umarex","ELITE FORCE 1911 Tac","","","","","",1,4,0,,
19095,"umarex","ELITE FORCE RaceGun Set","","","","","",1,4,0,,
19096,"umarex","LEGENDS P08","","","","","",1,4,0,,
19097,"umarex","RUGER P345","","","","","",1,4,0,,
19098,"umarex","S&W M&P40","","","","","",1,4,0,,
19100,"umarex","WALTHER P99 DAO","","","","","",1,4,0,,

19110,"umarex","ELITE FORCE H8R Gen2","","","","","",1,4,0,,
19111,"umarex","RUGER SuperHawk 6-inch","","","","","",1,4,0,,
19112,"umarex","RUGER SuperHawk 8-inch","","","","","",1,4,0,,
19113,"umarex","S&W M29 3-inch","","","","","",1,4,0,,
19114,"umarex","S&W M29 6-1/2 inch","","","","","",1,4,0,,
19115,"umarex","S&W M29 8-3/8 inch","","","","","",1,4,0,,
19116,"umarex","S&W 629 Classic 5-inch","","","","","",1,4,0,,
19117,"umarex","S&W 629 Classic 6-1/2 inch","","","","","",1,4,0,,
19118,"umarex","S&W M&P R8","","","","","",1,4,0,,

19120,"umarex","H&K MP5 K","","","","","",8,4,0,,
19121,"umarex","LEGENDS Cowboy Rifle","","","","","",2,4,0,,

19130,"umarex","WALTHER P99","","Energy < 0.5J","","","",1,1,1,,
19131,"umarex","BERETTA Px4 Storm","","Energy < 0.5J","","","",1,1,1,,
19132,"umarex","BERETTA 90two","","Energy < 0.5J","","","",1,1,1,,
19133,"umarex","BERETTA MOD.92","","Energy < 0.5J","","","",1,1,1,,
19134,"umarex","BERETTA M9","","Energy < 0.5J","","","",1,1,1,,
19135,"umarex","BROWNING 1911","","Energy < 0.5J","","","",1,1,1,,
19136,"umarex","COMBAT ZONE 19Eleven","","Energy < 0.5J","","","",1,1,1,,
19137,"umarex","H&K VP9","","Energy < 0.5J","","","",1,1,1,,
19138,"umarex","H&K USP Compact","","Energy < 0.5J","","","",1,1,1,,
19139,"umarex","H&K USP","","Energy < 0.5J","","","",1,1,1,,
19140,"umarex","H&K P30","","Energy < 0.5J","","","",1,1,1,,
19141,"umarex","S&W M&P9c","","Energy < 0.5J","","","",1,1,1,,
19142,"umarex","S&W M&P40","","Energy < 0.5J","","","",1,1,1,,
19143,"umarex","WALTHER PPK/S","","Energy < 0.5J","","","",1,1,1,,
19144,"umarex","WALTHER P22","","Energy < 0.5J","","","",1,1,1,,
19146,"umarex","WALTHER PPQ","","Energy < 0.5J","","","",1,1,1,,

19150,"umarex","H&K MP7","","Energy < 0.5J","","","",8,1,1,,
19151,"umarex","H&K G36 C","","Energy < 0.5J","","","",8,1,1,,
19152,"umarex","H&K HK416 D","","Energy < 0.5J","","","",2,1,1,,

19160,"umarex","GLOCK17 Gen5","","","","","",1,4,0,,
19161,"umarex","GLOCK19 Gen4","","","","","",1,4,0,,
19162,"umarex","ELITE FORCE BlaMer","","","","","",1,4,0,,
19163,"umarex","S&M 629 Trust Me","","","","","",1,4,0,,
19164,"umarex","S&M 629 Competitor 6-inch","","","","","",1,4,0,,
19165,"umarex","WALTHER PDP Compact 4-inch","","","","","",1,4,0,,

19167,"umarex","GLOCK19 Gen5","","","","","",1,4,0,,
19168,"umarex","BERETTA PAX PDO","","","","","",1,4,0,,
19169,"umarex","WALTHER PPK/S","","","","","",1,4,0,,

20001,"a&k","M4 RIS","","","","","",2,2,0,,
20002,"a&k","M4A1","","","","","",2,2,0,,
20003,"a&k","M4A1 Carbine","","","","","",2,2,0,,
20004,"a&k","M4 CQB","","","","","",2,2,0,,
20005,"a&k","M16A3","","","","","",2,2,0,,
20006,"a&k","M16A4","","","","","",2,2,0,,
20007,"a&k","SR16","","","","","",2,2,0,,
20008,"a&k","M933","","","","","",2,2,0,,
20009,"a&k","SR25","","","","","",2,2,0,,
20010,"a&k","SR25K","","","","","",2,2,0,,
20011,"a&k","M7799","","","","","",2,2,0,,
20012,"a&k","LR300 Long Version","","","","","",2,2,0,,
20013,"a&k","LR300 Short Version","","","","","",2,2,0,,
20015,"a&k","SRP MOD1","","","","","",2,2,0,,
20016,"a&k","SRP MOD2","","","","","",2,2,0,,
20017,"a&k","CQB","","CQB Series 01-06","","","",2,2,0,,

20020,"a&k","PKM","","","","","",2,2,0,,
20021,"a&k","MK43","","","","","",2,2,0,,
20022,"a&k","M60","","","","","",2,2,0,,
20023,"a&k","MK46","","","","","",2,2,0,,
20024,"a&k","M249","","","","","",2,2,0,,
20025,"a&k","SVD","","","","","",2,2,0,,

20030,"a&k","SVD","","","","","",2,1,0,,
20031,"a&k","M24","","","","","",2,1,0,,
20032,"a&k","7870","","","","","",4,1,0,,
20033,"a&k","9870A","","","","","",4,1,0,,
20034,"a&k","9870","","","","","",4,1,0,,
20035,"a&k","8870A","","","","","",4,1,0,,
20036,"a&k","8870","","","","","",4,1,0,,

20040,"a&k","1892A","","","","","",4,4,0,,
20041,"a&k","1892","","","","","",4,4,0,,

21000,"agm","M1 Carbine","","","M1カービン","","",2,1,0,,
21001,"agm","M14 Long","","","","","",2,1,0,,
21002,"agm","M14 Short","","","","","",2,1,0,,
21003,"agm","Dragunov SVD","","","","","",2,1,0,,

21010,"agm","MP44","","","","","",2,2,0,,
21011,"agm","MP40","","","","","",8,2,0,,
21012,"agm","STEN Mk.2","","","","","",8,2,0,,

21020,"agm","Mossberg M500","","","モスバーグ M500","","",4,1,0,,
21021,"agm","Mossberg M500 Cruiser","","","モスバーグ M500 クルーザー","","",4,1,0,,
21022,"agm","M186B Benelli M4 Long","","","M186B ベネリ M4 ロング","","",4,1,0,,
21023,"agm","M180C2 Tactical Stock","","","M180C2 タクティカルストック","","",4,1,0,,
21024,"agm","M180B2 Pistol Grip","","","M180B2 ピストルグリップ","","",4,1,0,,
21025,"agm","M180A1 Shorty Type","","","M180A1 ショーティータイプ","","",4,1,0,,

22000,"aps","NOVESKE 10.5-inch GEN 4 SHORTY GBB","","","","","",2,4,0,,
22001,"aps","XTREME GBB PISTOL","","","","","",1,4,0,,
22002,"aps","XTREME GBB RIFLE","","","","","",2,4,0,,

22010,"aps","M4A1","","ASR SERIES","","","",2,2,0,,
22011,"aps","M4 CQB","","ASR SERIES","","","",2,2,0,,
22012,"aps","CQB /R","","ASR SERIES","","","",2,2,0,,
22013,"aps","M4 RIS","","ASR SERIES","","","",2,2,0,,
22014,"aps","M933","","ASR SERIES","","","",2,2,0,,
22015,"aps","MINI PATRIOT","","ASR SERIES","","","",2,2,0,,
22016,"aps","GUARDIAN MATCH","","ASR SERIES","","","",2,2,0,,
22017,"aps","GUARDIAN TACTICAL","","ASR SERIES","","","",2,2,0,,
22018,"aps","GUARDIAN COMBAT","","ASR SERIES","","","",2,2,0,,
22019,"aps","RAPTOR","","ASR SERIES","","","",2,2,0,,
22020,"aps","DEMOLITION RIFLE","","ASR SERIES","","","",2,2,0,,
22021,"aps","BOAR COMPETITION/TACTICAL","","ASR SERIES","","","",2,2,0,,
22022,"aps","GHOST PATROL","","ASR SERIES","","","",2,2,0,,

22030,"aps","F1 FIREARMS UDR","","","","","",2,2,0,,
22031,"aps","F1 FIREARMS BDR","","","","","",2,2,0,,
22032,"aps","F1 FIREARMS SBR","","","","","",2,2,0,,
22033,"aps","FALKOR DEFENSE","","","","","",2,2,0,,
22034,"aps","FALKOR PHANTOM","","","","","",2,2,0,,
22035,"aps","NOVESKE 9 9MM","","","","","",8,2,0,,
22036,"aps","NOVESKE SPACE INVADER 9MM","","","","","",8,2,0,,
22037,"aps","NOVESKE 7.94-inch GEN 4","","","","","",2,2,0,,
22038,"aps","NOVESKE 10.5-inch GEN 4","","","","","",2,2,0,,
22039,"aps","NOVESKE 13.7-inch GEN 4","","","","","",2,2,0,,
22040,"aps","PHANTOM EXTREMIS RIFLES MK3","","","","","",2,2,0,,
22041,"aps","PHANTOM EXTREMIS RIFLES MK4","","","","","",2,2,0,,
22042,"aps","PHANTOM EXTREMIS RIFLES MK5","","","","","",2,2,0,,
22043,"aps","PHANTOM EXTREMIS RIFLES MK6","","","","","",2,2,0,,
22044,"aps","PHANTOM EXTREMIS RIFLES MK7","","","","","",2,2,0,,
22045,"aps","PHANTOM EXTREMIS RIFLES MK10","","","","","",2,2,0,,

22100,"aps","AK74","","","","","",2,2,0,,
22101,"aps","AK74U","","","","","",2,2,0,,
22102,"aps","TACTICAL PMC AK74","","","","","",2,2,0,,
22103,"aps","GHOST PATROL ASK210","","","","","",2,2,0,,
22104,"aps","GHOST PATROL COMPACT ASK211","","","","","",2,2,0,,
22105,"aps","GHOST PATROL RUS ASK212","","","","","",2,2,0,,
22106,"aps","URBAN ASSAULT RIFLE","","","","","",2,2,0,,

22050,"aps","APS BUMBLEBEE","","","","","",1,4,0,,
22051,"aps","DRAGONFLY","","","","","",1,4,0,,
22052,"aps","SHARK","","","","","",1,4,0,,
22053,"aps","A CAP COMBAT ADAPTIVE","","","","","",1,4,0,,
22054,"aps","APS CUSTOM COMBAT MASTER","","","","","",1,4,0,,
22055,"aps","BLACK HORNET","","","","","",1,4,0,,
22056,"aps","PMT MANTIS","","","","","",1,4,0,,
22057,"aps","X1-CAP SPYDER","","","","","",1,4,0,,
22058,"aps","MANTIS X","","","","","",1,4,0,,
22059,"aps","MATCH VERSION ACP","","","","","",1,4,0,,
22060,"aps","ACTION COMBAT PISTOL SMG","","","","","",8,4,0,,
22061,"aps","BSF19","EMG / F1 FIREARMS BSF19 PISTOL","","","","",1,4,0,,
22062,"aps","XTREME TRAINING","","","","","",1,4,0,,
22063,"aps","M1911 CRIXUS","AG PISTOL M1911 CRIXUS","","","","",1,4,0,,

22070,"aps","CAM 870 MKIII Bulldog","","","","","",4,4,0,,
22071,"aps","CAM 870 MKIII Battleworn/Douchbag","","","","","",4,4,0,,
22072,"aps","CAM 870 MKIII","","","","","",4,4,0,,
22073,"aps","TACTICAL STYLE CAM MKII","","","","","",4,4,0,,
22074,"aps","TACTICAL STYLE CAM MKIII","","","","","",4,4,0,,
22075,"aps","CAM MKII","","","","","",4,4,0,,
22076,"aps","CAM 870 MKII Bulldog","","","","","",4,4,0,,
22077,"aps","CAM MKII AOW","CAM MKII ANY OTHER WEAPON","","","","",4,4,0,,
22078,"aps","CAM MKIII AOW","CAM MKIII ANY OTHER WEAPON","","","","",4,4,0,,
22079,"aps","CAM MKII Battleworn/Douchbag","","","","","",4,4,0,,
22080,"aps","CAM MKII-SF","","","","","",4,4,0,,
22081,"aps","CAM MKIII-SF","","","","","",4,4,0,,
22082,"aps","SALIENT ARMS MKII","","","","","",4,4,0,,
22083,"aps","SALIENT ARMS MKIII","","","","","",4,4,0,,
22084,"aps","Sniper Rifle","","","","","",2,4,0,,

22090,"aps","BARRETT FIELDCRAFT Sniper Rifle","","","","","",2,4,0,,
22091,"aps","BARRETT FIELDCRAFT Sniper Rifle","","","","","",2,1,0,,
22092,"aps","SPRING ACTION Sniper Rifle","","","","","",2,1,0,,

23000,"arcturus","AK74","","","","","",2,2,0,,
23001,"arcturus","AK74U","","","","","",2,2,0,,
23002,"arcturus","AK12","","","","","",2,2,0,,
23003,"arcturus","AK12K","","","","","",2,2,0,,
23004,"arcturus","Centaur B AK","","","","","",2,2,0,,
23005,"arcturus","AR15 Rifle","","","","","",2,2,0,,
23006,"arcturus","AR15 Carbine","","","","","",2,2,0,,
23007,"arcturus","AR15 CQB","","","","","",2,2,0,,
23008,"arcturus","SR16 RIFLE","","","","","",2,2,0,,
23009,"arcturus","SR16 CQB","","","","","",2,2,0,,
23010,"arcturus","MUR MOD B Carbine","","","","","",2,2,0,,
23011,"arcturus","MUR MOD B CQB","","","","","",2,2,0,,

23020,"arcturus","PP19-01 VITYAZ","","","","","",8,2,0,,
23021,"arcturus","PP19-01 VITYAZ ZTAC SP1 CQB","","","","","",8,2,0,,
23022,"arcturus","PP19-01 VITYAZ ZTAC SP1 Carbine","","","","","",8,2,0,,
23023,"arcturus","PPK 20","","","","","",8,2,0,,

23030,"arcturus","Karambit PDW 5.5-inch","","","","","",2,2,0,,
23031,"arcturus","Karambit PDW 8-inch","","","","","",2,2,0,,
23032,"arcturus","Sword MOD1 SBR 8-inch","","","","","",2,2,0,,
23033,"arcturus","Sword MOD1 CQB 9.55-inch","","","","","",2,2,0,,
23034,"arcturus","Sword MOD1 Carbine 13.5-inch","","","","","",2,2,0,,
23035,"arcturus","LWT MK-I CQB 10-inch","","","","","",2,2,0,,
23036,"arcturus","X C.A.T.AR-15 10-inch","","","","","",2,2,0,,
23037,"arcturus","X C.A.T.AR-15 8.5-inch","","","","","",2,2,0,,
23038,"arcturus","Saber URGI Mk.16 9.5-inch","","","","","",2,2,0,,
23039,"arcturus","Saber URGI Mk.16 13.5-inch","","","","","",2,2,0,,

24000,"ares","AS36","","","","","",2,2,0,,
24001,"ares","AS36K","","","","","",2,2,0,,
24002,"ares","AS36C","","","","","",2,2,0,,
24003,"ares","FNC LONG","","","","","",2,2,0,,
24004,"ares","FNC SHORT","","","","","",2,2,0,,
24005,"ares","L85","","","","","",2,2,0,,
24006,"ares","L85 CARBINE","","","","","",2,2,0,,
24007,"ares","L85 AFV","","","","","",2,2,0,,
24008,"ares","L85 LSW","","","","","",2,2,0,,
24009,"ares","M14 SOPMOD","","","","","",2,2,0,,
24010,"ares","M14 EBR SS","","","","","",2,2,0,,
24011,"ares","M14 EBR STD","","","","","",2,2,0,,
24012,"ares","M14 EBR FS","","","","","",2,2,0,,
24013,"ares","M14 EBR RS","","","","","",2,2,0,,
24014,"ares","SR25","","","","","",2,2,0,,
24015,"ares","M4A1","","","","","",2,2,0,,
24016,"ares","M4 RIS","","","","","",2,2,0,,
24017,"ares","M16 A3","","","","","",2,2,0,,
24018,"ares","M16 RIS","","","","","",2,2,0,,
24019,"ares","M4 KEYMOD","","","","","",2,2,0,,
24020,"ares","M4 CQB","","","","","",2,2,0,,
24021,"ares","M4 LONG","","","","","",2,2,0,,
24022,"ares","M4 MIDDLE","","","","","",2,2,0,,
24023,"ares","M4 SHORT","","","","","",2,2,0,,
24024,"ares","RDB","","","","","",2,2,0,,
24025,"ares","SCAR-H","","","","","",2,2,0,,
24026,"ares","SCAR-L","","","","","",2,2,0,,
24027,"ares","SCAR-TPR","","","","","",2,2,0,,
24028,"ares","T21 SHORT","","","","","",2,2,0,,
24029,"ares","T21 LONG","","","","","",2,2,0,,
24030,"ares","VZ58 LONG","","","","","",2,2,0,,
24031,"ares","VZ58 MIDDLE","","","","","",2,2,0,,
24032,"ares","VZ58 SHORT","","","","","",2,2,0,,
24033,"ares","AR-SOC","","","","","",2,2,0,,
24034,"ares","M4 SHARPS BROS. (Short)","","","","","",2,2,0,,
24035,"ares","M4 SHARPS BROS. (Middle)","","","","","",2,2,0,,
24036,"ares","M4 SHARPS BROS. (Long)","","","","","",2,2,0,,
24037,"ares","M4-SR-S","","","","","",2,2,0,,
24038,"ares","M4-SR-L","","","","","",2,2,0,,
24039,"ares","MR X CLASS - MODEL 6","","","","","",2,2,0,,
24040,"ares","MR X CLASS - MODEL 9","","","","","",2,2,0,,
24041,"ares","MR X CLASS - MODEL 12","","","","","",2,2,0,,
24042,"ares","MR X CLASS - MODEL 15","","","","","",2,2,0,,
24043,"ares","AR308S","ARES x AMOEBA AR308S","","","","",2,2,0,,
24044,"ares","AR308M","ARES x AMOEBA AR308M","","","","",2,2,0,,
24045,"ares","AR308L","ARES x AMOEBA AR308L","","","","",2,2,0,,

24060,"ares","AW338","","","","","",2,4,0,,
24061,"ares","AW338","","","","","",2,1,0,,
24062,"ares","DSR-1","","","","","",2,4,0,,
24063,"ares","M200/EDM200","","","","","",2,1,0,,
24064,"ares","MCM700X","","","","","",2,1,0,,
24065,"ares","MSR/MSR TACTICAL","","","","","",2,4,0,,
24066,"ares","MSR338/700","","","","","",2,1,0,,
24067,"ares","PGM","","","","","",2,4,0,,
24068,"ares","SL8/9/10","","","","","",2,2,0,,
24069,"ares","SVD-S","","","","","",2,1,0,,
24070,"ares","WA2000","","","","","",2,1,0,,
24071,"ares","SOC","","","","","",2,2,0,,
24072,"ares","MSR-WR","","","","","",2,1,0,,
24073,"ares","M40 A6","","","","","",2,1,0,,
24074,"ares","M40 A3","","","","","",2,1,0,,
24075,"ares","MSR303","","","","","",2,1,0,,
24076,"ares","PTS01","","","","","",2,1,0,,
24077,"ares","EV01","","","","","",2,2,0,,
24078,"ares","Karabiner 98K","","","","","",2,1,0,,
24079,"ares","SMLE BRITISH NO.4 MK1","","","","","",2,1,0,,
24080,"ares","L42A1","","","","","",2,1,0,,
24081,"ares","L1A1","","","","","",2,2,0,,

24090,"ares","M4 45 PISTOL","","","","","",8,2,0,,
24091,"ares","M3A1","","","","","",8,2,0,,
24092,"ares","PPSH","","","","","",8,2,0,,
